"","Contexto","Elemento"
"2432","hypo - BGI (CHH context) - genes","Os01g0690333"
"2433","hypo - BGI (CHH context) - genes","Os01g0690800"
"2434","hypo - BGI (CHH context) - genes","Os01g0693466"
"2435","hypo - BGI (CHH context) - genes","Os01g0711500"
"2436","hypo - BGI (CHH context) - genes","Os01g0720800"
"2437","hypo - BGI (CHH context) - genes","Os01g0723500"
"2438","hypo - BGI (CHH context) - genes","Os01g0738900"
"2439","hypo - BGI (CHH context) - genes","Os01g0740300"
"2440","hypo - BGI (CHH context) - genes","Os01g0775300"
"2441","hypo - BGI (CHH context) - genes","Os01g0775350"
"2442","hypo - BGI (CHH context) - genes","Os01g0788400"
"2443","hypo - BGI (CHH context) - genes","Os01g0788451"
"2444","hypo - BGI (CHH context) - genes","Os01g0795000"
"2445","hypo - BGI (CHH context) - genes","Os01g0799600"
"2446","hypo - BGI (CHH context) - genes","Os01g0818600"
"2447","hypo - BGI (CHH context) - genes","Os01g0822501"
"2448","hypo - BGI (CHH context) - genes","Os01g0846400"
"2449","hypo - BGI (CHH context) - genes","Os01g0852900"
"2450","hypo - BGI (CHH context) - genes","Os01g0854651"
"2451","hypo - BGI (CHH context) - genes","Os01g0857400"
"2452","hypo - BGI (CHH context) - genes","Os01g0909500"
"2453","hypo - BGI (CHH context) - genes","Os01g0919800"
"2454","hypo - BGI (CHH context) - genes","Os01g0922800"
"2455","hypo - BGI (CHH context) - genes","Os01g0927300"
"2456","hypo - BGI (CHH context) - genes","Os01g0934000"
"2457","hypo - BGI (CHH context) - genes","Os01g0943700"
"2458","hypo - BGI (CHH context) - genes","Os01g0952500"
"2459","hypo - BGI (CHH context) - genes","Os01g0964000"
"2460","hypo - BGI (CHH context) - genes","Os01g0967900"
"2461","hypo - BGI (CHH context) - genes","Os01g0968600"
"2462","hypo - BGI (CHH context) - genes","Os02g0102000"
"2463","hypo - BGI (CHH context) - genes","Os02g0103100"
"2464","hypo - BGI (CHH context) - genes","Os02g0104100"
"2465","hypo - BGI (CHH context) - genes","Os02g0106100"
"2466","hypo - BGI (CHH context) - genes","Os02g0106201"
"2467","hypo - BGI (CHH context) - genes","Os02g0112900"
"2468","hypo - BGI (CHH context) - genes","Os02g0121700"
"2469","hypo - BGI (CHH context) - genes","Os02g0121750"
"2470","hypo - BGI (CHH context) - genes","Os02g0128400"
"2471","hypo - BGI (CHH context) - genes","Os02g0128500"
"2472","hypo - BGI (CHH context) - genes","Os02g0145500"
"2473","hypo - BGI (CHH context) - genes","Os02g0157000"
"2474","hypo - BGI (CHH context) - genes","Os02g0162200"
"2475","hypo - BGI (CHH context) - genes","Os02g0177700"
"2476","hypo - BGI (CHH context) - genes","Os02g0183500"
"2477","hypo - BGI (CHH context) - genes","Os02g0183550"
"2478","hypo - BGI (CHH context) - genes","Os02g0210100"
"2479","hypo - BGI (CHH context) - genes","Os02g0226600"
"2480","hypo - BGI (CHH context) - genes","Os02g0235600"
"2481","hypo - BGI (CHH context) - genes","Os02g0235701"
"2482","hypo - BGI (CHH context) - genes","Os02g0244100"
"2483","hypo - BGI (CHH context) - genes","Os02g0244700"
"2484","hypo - BGI (CHH context) - genes","Os02g0247200"
"2485","hypo - BGI (CHH context) - genes","Os02g0255500"
"2486","hypo - BGI (CHH context) - genes","Os02g0264700"
"2487","hypo - BGI (CHH context) - genes","Os02g0270900"
"2488","hypo - BGI (CHH context) - genes","Os02g0290000"
"2489","hypo - BGI (CHH context) - genes","Os02g0291600"
"2490","hypo - BGI (CHH context) - genes","Os02g0299200"
"2491","hypo - BGI (CHH context) - genes","Os02g0302200"
"2492","hypo - BGI (CHH context) - genes","Os02g0307075"
"2493","hypo - BGI (CHH context) - genes","Os02g0307300"
"2494","hypo - BGI (CHH context) - genes","Os02g0308800"
"2495","hypo - BGI (CHH context) - genes","Os02g0315200"
"2496","hypo - BGI (CHH context) - genes","Os02g0438200"
"2497","hypo - BGI (CHH context) - genes","Os02g0438700"
"2498","hypo - BGI (CHH context) - genes","Os02g0445200"
"2499","hypo - BGI (CHH context) - genes","Os02g0456500"
"2500","hypo - BGI (CHH context) - genes","Os02g0458100"
"2501","hypo - BGI (CHH context) - genes","Os02g0461600"
"2502","hypo - BGI (CHH context) - genes","Os02g0462000"
"2503","hypo - BGI (CHH context) - genes","Os02g0471300"
"2504","hypo - BGI (CHH context) - genes","Os02g0475500"
"2505","hypo - BGI (CHH context) - genes","Os02g0480950"
"2506","hypo - BGI (CHH context) - genes","Os02g0481900"
"2507","hypo - BGI (CHH context) - genes","Os02g0498633"
"2508","hypo - BGI (CHH context) - genes","Os02g0503700"
"2509","hypo - BGI (CHH context) - genes","Os02g0511100"
"2510","hypo - BGI (CHH context) - genes","Os02g0511400"
"2511","hypo - BGI (CHH context) - genes","Os02g0518600"
"2512","hypo - BGI (CHH context) - genes","Os02g0522300"
"2513","hypo - BGI (CHH context) - genes","Os02g0530100"
"2514","hypo - BGI (CHH context) - genes","Os02g0558100"
"2515","hypo - BGI (CHH context) - genes","Os02g0561900"
"2516","hypo - BGI (CHH context) - genes","Os02g0575900"
"2517","hypo - BGI (CHH context) - genes","Os02g0586700"
"2518","hypo - BGI (CHH context) - genes","Os02g0589000"
"2519","hypo - BGI (CHH context) - genes","Os02g0593400"
"2520","hypo - BGI (CHH context) - genes","Os02g0595200"
"2521","hypo - BGI (CHH context) - genes","Os02g0601000"
"2522","hypo - BGI (CHH context) - genes","Os02g0621800"
"2523","hypo - BGI (CHH context) - genes","Os02g0631200"
"2524","hypo - BGI (CHH context) - genes","Os02g0633100"
"2525","hypo - BGI (CHH context) - genes","Os02g0653400"
"2526","hypo - BGI (CHH context) - genes","Os02g0666300"
"2527","hypo - BGI (CHH context) - genes","Os02g0671950"
"2528","hypo - BGI (CHH context) - genes","Os02g0694900"
"2529","hypo - BGI (CHH context) - genes","Os02g0695050"
"2530","hypo - BGI (CHH context) - genes","Os02g0700700"
"2531","hypo - BGI (CHH context) - genes","Os02g0704262"
"2532","hypo - BGI (CHH context) - genes","Os02g0713500"
"2533","hypo - BGI (CHH context) - genes","Os02g0721800"
"2534","hypo - BGI (CHH context) - genes","Os02g0722001"
"2535","hypo - BGI (CHH context) - genes","Os02g0730751"
"2536","hypo - BGI (CHH context) - genes","Os02g0734500"
"2537","hypo - BGI (CHH context) - genes","Os02g0737801"
"2538","hypo - BGI (CHH context) - genes","Os02g0745600"
"2539","hypo - BGI (CHH context) - genes","Os02g0753500"
"2540","hypo - BGI (CHH context) - genes","Os02g0761600"
"2541","hypo - BGI (CHH context) - genes","Os02g0766000"
"2542","hypo - BGI (CHH context) - genes","Os02g0777100"
"2543","hypo - BGI (CHH context) - genes","Os02g0780500"
"2544","hypo - BGI (CHH context) - genes","Os02g0804600"
"2545","hypo - BGI (CHH context) - genes","Os03g0102333"
"2546","hypo - BGI (CHH context) - genes","Os03g0102366"
"2547","hypo - BGI (CHH context) - genes","Os03g0110600"
"2548","hypo - BGI (CHH context) - genes","Os03g0114700"
"2549","hypo - BGI (CHH context) - genes","Os03g0122300"
"2550","hypo - BGI (CHH context) - genes","Os03g0122600"
"2551","hypo - BGI (CHH context) - genes","Os03g0127100"
"2552","hypo - BGI (CHH context) - genes","Os03g0131500"
"2553","hypo - BGI (CHH context) - genes","Os03g0134600"
"2554","hypo - BGI (CHH context) - genes","Os03g0140900"
"2555","hypo - BGI (CHH context) - genes","Os03g0144951"
"2556","hypo - BGI (CHH context) - genes","Os03g0153100"
"2557","hypo - BGI (CHH context) - genes","Os03g0154300"
"2558","hypo - BGI (CHH context) - genes","Os03g0161400"
"2559","hypo - BGI (CHH context) - genes","Os03g0171300"
"2560","hypo - BGI (CHH context) - genes","Os03g0193400"
"2561","hypo - BGI (CHH context) - genes","Os03g0196400"
"2562","hypo - BGI (CHH context) - genes","Os03g0204300"
"2563","hypo - BGI (CHH context) - genes","Os03g0210700"
"2564","hypo - BGI (CHH context) - genes","Os03g0220700"
"2565","hypo - BGI (CHH context) - genes","Os03g0227000"
"2566","hypo - BGI (CHH context) - genes","Os03g0233700"
"2567","hypo - BGI (CHH context) - genes","Os03g0235400"
"2568","hypo - BGI (CHH context) - genes","Os03g0248250"
"2569","hypo - BGI (CHH context) - genes","Os03g0267400"
"2570","hypo - BGI (CHH context) - genes","Os03g0276800"
"2571","hypo - BGI (CHH context) - genes","Os03g0276850"
"2572","hypo - BGI (CHH context) - genes","Os03g0278500"
"2573","hypo - BGI (CHH context) - genes","Os03g0284900"
"2574","hypo - BGI (CHH context) - genes","Os03g0291200"
"2575","hypo - BGI (CHH context) - genes","Os03g0295500"
"2576","hypo - BGI (CHH context) - genes","Os03g0295800"
"2577","hypo - BGI (CHH context) - genes","Os03g0299700"
"2578","hypo - BGI (CHH context) - genes","Os03g0332100"
"2579","hypo - BGI (CHH context) - genes","Os03g0337700"
"2580","hypo - BGI (CHH context) - genes","Os03g0343225"
"2581","hypo - BGI (CHH context) - genes","Os03g0344232"
"2582","hypo - BGI (CHH context) - genes","Os03g0354500"
"2583","hypo - BGI (CHH context) - genes","Os03g0360200"
"2584","hypo - BGI (CHH context) - genes","Os03g0362032"
"2585","hypo - BGI (CHH context) - genes","Os03g0374600"
"2586","hypo - BGI (CHH context) - genes","Os03g0388366"
"2587","hypo - BGI (CHH context) - genes","Os03g0404650"
"2588","hypo - BGI (CHH context) - genes","Os03g0404800"
"2589","hypo - BGI (CHH context) - genes","Os03g0405400"
"2590","hypo - BGI (CHH context) - genes","Os03g0405500"
"2591","hypo - BGI (CHH context) - genes","Os03g0422200"
"2592","hypo - BGI (CHH context) - genes","Os03g0424300"
"2593","hypo - BGI (CHH context) - genes","Os03g0425300"
"2594","hypo - BGI (CHH context) - genes","Os03g0431600"
"2595","hypo - BGI (CHH context) - genes","Os03g0439800"
"2596","hypo - BGI (CHH context) - genes","Os03g0563100"
"2597","hypo - BGI (CHH context) - genes","Os03g0570100"
"2598","hypo - BGI (CHH context) - genes","Os03g0570800"
"2599","hypo - BGI (CHH context) - genes","Os03g0577800"
"2600","hypo - BGI (CHH context) - genes","Os03g0580800"
"2601","hypo - BGI (CHH context) - genes","Os03g0581400"
"2602","hypo - BGI (CHH context) - genes","Os03g0593700"
"2603","hypo - BGI (CHH context) - genes","Os03g0601500"
"2604","hypo - BGI (CHH context) - genes","Os03g0603200"
"2605","hypo - BGI (CHH context) - genes","Os03g0604432"
"2606","hypo - BGI (CHH context) - genes","Os03g0604200"
"2607","hypo - BGI (CHH context) - genes","Os03g0606466"
"2608","hypo - BGI (CHH context) - genes","Os03g0610800"
"2609","hypo - BGI (CHH context) - genes","Os03g0620500"
"2610","hypo - BGI (CHH context) - genes","Os03g0621900"
"2611","hypo - BGI (CHH context) - genes","Os03g0638400"
"2612","hypo - BGI (CHH context) - genes","Os03g0639300"
"2613","hypo - BGI (CHH context) - genes","Os03g0642600"
"2614","hypo - BGI (CHH context) - genes","Os03g0648250"
"2615","hypo - BGI (CHH context) - genes","Os03g0653601"
"2616","hypo - BGI (CHH context) - genes","Os03g0655000"
"2617","hypo - BGI (CHH context) - genes","Os03g0667100"
"2618","hypo - BGI (CHH context) - genes","Os03g0669900"
"2619","hypo - BGI (CHH context) - genes","Os03g0679300"
"2620","hypo - BGI (CHH context) - genes","Os03g0679800"
"2621","hypo - BGI (CHH context) - genes","Os03g0683900"
"2622","hypo - BGI (CHH context) - genes","Os03g0684400"
"2623","hypo - BGI (CHH context) - genes","Os03g0694700"
"2624","hypo - BGI (CHH context) - genes","Os03g0704000"
"2625","hypo - BGI (CHH context) - genes","Os03g0727900"
"2626","hypo - BGI (CHH context) - genes","Os03g0730400"
"2627","hypo - BGI (CHH context) - genes","Os03g0730433"
"2628","hypo - BGI (CHH context) - genes","Os03g0732000"
"2629","hypo - BGI (CHH context) - genes","Os03g0735000"
"2630","hypo - BGI (CHH context) - genes","Os03g0736000"
"2631","hypo - BGI (CHH context) - genes","Os03g0741000"
"2632","hypo - BGI (CHH context) - genes","Os03g0748750"
"2633","hypo - BGI (CHH context) - genes","Os03g0764450"
"2634","hypo - BGI (CHH context) - genes","Os03g0770100"
"2635","hypo - BGI (CHH context) - genes","Os03g0791300"
"2636","hypo - BGI (CHH context) - genes","Os03g0793100"
"2637","hypo - BGI (CHH context) - genes","Os03g0806100"
"2638","hypo - BGI (CHH context) - genes","Os03g0806300"
"2639","hypo - BGI (CHH context) - genes","Os03g0807400"
"2640","hypo - BGI (CHH context) - genes","Os03g0832800"
"2641","hypo - BGI (CHH context) - genes","Os03g0832850"
"2642","hypo - BGI (CHH context) - genes","Os03g0835700"
"2643","hypo - BGI (CHH context) - genes","Os03g0848700"
"2644","hypo - BGI (CHH context) - genes","Os03g0851900"
"2645","hypo - BGI (CHH context) - genes","Os03g0855700"
"2646","hypo - BGI (CHH context) - genes","Os04g0100300"
"2647","hypo - BGI (CHH context) - genes","Os04g0100150"
"2648","hypo - BGI (CHH context) - genes","Os04g0104900"
"2649","hypo - BGI (CHH context) - genes","Os04g0109100"
"2650","hypo - BGI (CHH context) - genes","Os04g0110700"
"2651","hypo - BGI (CHH context) - genes","Os04g0115600"
"2652","hypo - BGI (CHH context) - genes","Os04g0117900"
"2653","hypo - BGI (CHH context) - genes","Os04g0125700"
"2654","hypo - BGI (CHH context) - genes","Os04g0125800"
"2655","hypo - BGI (CHH context) - genes","Os04g0155200"
"2656","hypo - BGI (CHH context) - genes","Os04g0172100"
"2657","hypo - BGI (CHH context) - genes","Os04g0175000"
"2658","hypo - BGI (CHH context) - genes","Os04g0175300"
"2659","hypo - BGI (CHH context) - genes","Os04g0176300"
"2660","hypo - BGI (CHH context) - genes","Os04g0176400"
"2661","hypo - BGI (CHH context) - genes","Os04g0181901"
"2662","hypo - BGI (CHH context) - genes","Os04g0183100"
"2663","hypo - BGI (CHH context) - genes","Os04g0191600"
"2664","hypo - BGI (CHH context) - genes","Os04g0194400"
"2665","hypo - BGI (CHH context) - genes","Os04g0195400"
"2666","hypo - BGI (CHH context) - genes","Os04g0206600"
"2667","hypo - BGI (CHH context) - genes","Os04g0206650"
"2668","hypo - BGI (CHH context) - genes","Os04g0210250"
"2669","hypo - BGI (CHH context) - genes","Os04g0220300"
"2670","hypo - BGI (CHH context) - genes","Os04g0220400"
"2671","hypo - BGI (CHH context) - genes","Os04g0223901"
"2672","hypo - BGI (CHH context) - genes","Os04g0226340"
"2673","hypo - BGI (CHH context) - genes","Os04g0272700"
"2674","hypo - BGI (CHH context) - genes","Os04g0273100"
"2675","hypo - BGI (CHH context) - genes","Os04g0278200"
"2676","hypo - BGI (CHH context) - genes","Os04g0278550"
"2677","hypo - BGI (CHH context) - genes","Os04g0286300"
"2678","hypo - BGI (CHH context) - genes","Os04g0286333"
"2679","hypo - BGI (CHH context) - genes","Os04g0288500"
"2680","hypo - BGI (CHH context) - genes","Os04g0288550"
"2681","hypo - BGI (CHH context) - genes","Os04g0295200"
"2682","hypo - BGI (CHH context) - genes","Os04g0304000"
"2683","hypo - BGI (CHH context) - genes","Os04g0310400"
"2684","hypo - BGI (CHH context) - genes","Os04g0311400"
"2685","hypo - BGI (CHH context) - genes","Os04g0316701"
"2686","hypo - BGI (CHH context) - genes","Os04g0350000"
"2687","hypo - BGI (CHH context) - genes","Os04g0351100"
"2688","hypo - BGI (CHH context) - genes","Os04g0352400"
"2689","hypo - BGI (CHH context) - genes","Os04g0369100"
"2690","hypo - BGI (CHH context) - genes","Os04g0372100"
"2691","hypo - BGI (CHH context) - genes","Os04g0381700"
"2692","hypo - BGI (CHH context) - genes","Os04g0385650"
"2693","hypo - BGI (CHH context) - genes","Os04g0387300"
"2694","hypo - BGI (CHH context) - genes","Os04g0389800"
"2695","hypo - BGI (CHH context) - genes","Os04g0399600"
"2696","hypo - BGI (CHH context) - genes","Os04g0400000"
"2697","hypo - BGI (CHH context) - genes","Os04g0402300"
"2698","hypo - BGI (CHH context) - genes","Os04g0408600"
"2699","hypo - BGI (CHH context) - genes","Os04g0411100"
"2700","hypo - BGI (CHH context) - genes","Os04g0413500"
"2701","hypo - BGI (CHH context) - genes","Os04g0417800"
"2702","hypo - BGI (CHH context) - genes","Os04g0419800"
"2703","hypo - BGI (CHH context) - genes","Os04g0425100"
"2704","hypo - BGI (CHH context) - genes","Os04g0425800"
"2705","hypo - BGI (CHH context) - genes","Os04g0429400"
"2706","hypo - BGI (CHH context) - genes","Os04g0430900"
"2707","hypo - BGI (CHH context) - genes","Os04g0438600"
"2708","hypo - BGI (CHH context) - genes","Os04g0439300"
"2709","hypo - BGI (CHH context) - genes","Os04g0446300"
"2710","hypo - BGI (CHH context) - genes","Os04g0446600"
"2711","hypo - BGI (CHH context) - genes","Os04g0449500"
"2712","hypo - BGI (CHH context) - genes","Os04g0449700"
"2713","hypo - BGI (CHH context) - genes","Os04g0452000"
"2714","hypo - BGI (CHH context) - genes","Os04g0460300"
"2715","hypo - BGI (CHH context) - genes","Os04g0468000"
"2716","hypo - BGI (CHH context) - genes","Os04g0472500"
"2717","hypo - BGI (CHH context) - genes","Os04g0474300"
"2718","hypo - BGI (CHH context) - genes","Os04g0489100"
"2719","hypo - BGI (CHH context) - genes","Os04g0492600"
"2720","hypo - BGI (CHH context) - genes","Os04g0494300"
"2721","hypo - BGI (CHH context) - genes","Os04g0507000"
"2722","hypo - BGI (CHH context) - genes","Os04g0508975"
"2723","hypo - BGI (CHH context) - genes","Os04g0509000"
"2724","hypo - BGI (CHH context) - genes","Os04g0518800"
"2725","hypo - BGI (CHH context) - genes","Os04g0522800"
"2726","hypo - BGI (CHH context) - genes","Os04g0529600"
"2727","hypo - BGI (CHH context) - genes","Os04g0530801"
"2728","hypo - BGI (CHH context) - genes","Os04g0534100"
"2729","hypo - BGI (CHH context) - genes","Os04g0535400"
"2730","hypo - BGI (CHH context) - genes","Os04g0537900"
"2731","hypo - BGI (CHH context) - genes","Os04g0540600"
"2732","hypo - BGI (CHH context) - genes","Os04g0540750"
"2733","hypo - BGI (CHH context) - genes","Os04g0542000"
"2734","hypo - BGI (CHH context) - genes","Os04g0545100"
"2735","hypo - BGI (CHH context) - genes","Os04g0550400"
"2736","hypo - BGI (CHH context) - genes","Os04g0556400"
"2737","hypo - BGI (CHH context) - genes","Os04g0581000"
"2738","hypo - BGI (CHH context) - genes","Os04g0591232"
