,Gene_ID,Total_Lists_Present_In,Categories,ANNOTATION_GENE,ANNOTATION_RXN,Repeat,MSU,MSU_1,TF,Enzymes,RXN,PATHWAY
1055,Os03g0349700,3,hypo - Azucena (CHG context) - genes | hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,None,None,,,,
1056,Os03g0374600,3,hypo - Azucena (CG context) - genes | hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - Upstream,"Glycoside hydrolase, family 17 protein.",,,"LOC_Os03g25790.1,LOC_Os03g25790.2",LOC_Os03g25790,,"glucan endo-1,3-&beta;-<small>D</small>-glucosidase",,
1057,Os03g0379300,3,hyper - BGI (CG context) - genes | hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream,"Iron regulated bHLH transcription factor, Response to iron deficiency, Regulation of iron homeostasis",,,"LOC_Os03g26210.1,LOC_Os03g26210.2,LOC_Os03g26210.3",LOC_Os03g26210,bHLH,,,
1058,Os03g0425300,3,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream,Similar to DGK1 (DIACYLGLYCEROL KINASE1); calcium ion binding / diacylglycerol kinase.,,,"LOC_Os03g31180.1,LOC_Os03g31180.2,LOC_Os03g31180.3",LOC_Os03g31180,,diacylglycerol kinase (ATP),,"phosphatidate metabolism, as a signaling molecule"
1059,Os03g0445700,3,hypo - Azucena (CHG context) - Upstream | hyper - Azucena (CHG context) - Upstream | hyper - Azucena (CHH context) - Upstream,"LATERAL ORGAN BOUNDARIES DOMAIN (LBD) protein, Transcriptional activator, Regulation of heading date and yield",,,LOC_Os03g33090.1,LOC_Os03g33090,LBD,,,
1060,Os03g0564200,3,hypo - Azucena (CHG context) - genes | hypo - Azucena (CHH context) - genes | hypo - Azucena (CHH context) - Upstream,Protein of unknown function DUF952 family protein.,,,LOC_Os03g36630.1,LOC_Os03g36630,,,,
1061,Os03g0571900,3,hyper - BGI (CHG context) - Upstream | AZU_Expressed_genes | BGI_Expressed_genes,"Phenolics efflux transporter, Essential for the utilization of apoplasmic precipitated iron in the stele",,,LOC_Os03g37490.1,LOC_Os03g37490,,,,
1062,Os03g0580800,3,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes | AZU_Expressed_genes,"Lipase, GDSL domain containing protein.",,,LOC_Os03g38390.1,LOC_Os03g38390,,triacylglycerol lipase,,
1063,Os03g0583900,3,hypo - Azucena (CG context) - genes | hypo - Azucena (CHG context) - genes | hyper - BGI (CHG context) - genes,"Dicer-like protein, Component of RNA silencing machinery, Involved in endogenous dsRNA virus propagation",,,LOC_Os03g38740.1,LOC_Os03g38740,,,,
1064,Os03g0594500,3,hyper - Azucena (CG context) - Upstream | hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream,Hypothetical gene.,,,LOC_Os03g39720.1,LOC_Os03g39720,,,,
1065,Os03g0606466,3,hypo - BGI (CHH context) - genes | hyper - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,None,None,,,,
1066,Os03g0610800,3,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes | hyper - Azucena (CG context) - Upstream,Similar to Protein zx.,,,LOC_Os03g41438.1,LOC_Os03g41438,,,,
1067,Os03g0621900,3,hyper - Azucena (CHH context) - genes | hyper - BGI (CG context) - genes | hypo - BGI (CHH context) - genes,Transcriptional factor B3 domain containing protein.,,,"LOC_Os03g42400.1,LOC_Os03g42410.1",LOC_Os03g42400,,,,
1068,Os03g0633800,3,hypo - Azucena (CG context) - Upstream | hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHG context) - Upstream,Similar to IAA6 (Fragment).,,,LOC_Os03g43410.1,LOC_Os03g43410,,,,
1069,Os03g0638200,3,hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,"Similar to Major facilitator superfamily protein, expressed.",,,"LOC_Os03g43720.1,LOC_Os03g43720.2,LOC_Os03g43720.3,LOC_Os03g43720.4,LOC_Os03g43720.5,LOC_Os03g43720.6,LOC_Os03g43720.7",LOC_Os03g43720,,,,
1070,Os03g0679300,3,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - genes,"Similar to Ubiquitin-conjugating enzyme family protein, expressed.",,,"LOC_Os03g47570.1,LOC_Os03g47574.1,LOC_Os03g47580.1",LOC_Os03g47570,,,,
1071,Os03g0727900,3,hypo - Azucena (CHH context) - genes | hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,GTP1/OBG domain containing protein.,,,LOC_Os03g51790.1,LOC_Os03g51790,,,,
1072,Os03g0741700,3,hyper - BGI (CG context) - genes | hypo - BGI (CG context) - Upstream | hypo - BGI (CHG context) - Upstream,Hypothetical conserved gene.,,,LOC_Os03g53080.1,LOC_Os03g53080,,RING-type E3 ubiquitin transferase,,
1073,Os03g0769300,3,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,Non-protein coding transcript.,,,None,None,,,,
1074,Os03g0770100,3,hypo - Azucena (CG context) - genes | hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,Conserved hypothetical protein.,,,LOC_Os03g56020.1,LOC_Os03g56020,,,,
1075,Os03g0812500,3,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,Non-protein coding transcript.,,,LOC_Os03g59774.1,LOC_Os03g59774,,,,
1076,Os03g0829600,3,hypo - Azucena (CHG context) - Upstream | hyper - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,Pectinesterase inhibitor domain containing protein.,,,LOC_Os03g61410.1,LOC_Os03g61410,,,,
1077,Os03g0829900,3,hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream | BGI_Expressed_genes,"Homolog of tomato fruit-weight 2.2, ""fruit-weight 2.2-like"" gene family member, Regulation of tiller number and plant yield, Translocation of cadmium from roots to shoots",,,LOC_Os03g61440.1,LOC_Os03g61440,,,,
1078,Os03g0832800,3,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream,Similar to glycerol-3-phosphate acyltransferase 1.,,,LOC_Os03g61720.1,LOC_Os03g61720,,glycerol-3-phosphate 1-<em>O</em>-acyltransferase,,superpathway of phospholipid biosynthesis II (plants) // phosphatidylglycerol biosynthesis II // CDP-diacylglycerol biosynthesis I // diacylglycerol and triacylglycerol biosynthesis
1079,Os03g0832850,3,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream,,,,,,,,,
1080,Os03g0835700,3,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream,Heat shock protein Hsp20 domain containing protein.,,,LOC_Os03g61940.1,LOC_Os03g61940,,,,
1081,Os03g0855700,3,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - genes,"Nucleic acid-binding, OB-fold domain containing protein.",,,"LOC_Os03g63870.1,LOC_Os03g63870.2,LOC_Os03g63870.3",LOC_Os03g63870,,,,
1082,Os04g0113000,3,hypo - Azucena (CG context) - genes | hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - Upstream,Cyclin-like F-box domain containing protein.,,,LOC_Os04g02280.1,LOC_Os04g02280,,,,
1083,Os04g0176200,3,hyper - Azucena (CHG context) - genes | hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Similar to N-methyltransferase.,,,"LOC_Os04g09670.1,LOC_Os04g09680.1",LOC_Os04g09670,,"flavonoid 3&prime;,5&prime;-methyltransferase // flavonoid 3&prime;,5&prime;-methyltransferase // flavonoid 3&prime;,5&prime;-methyltransferase // flavonoid 3&prime;,5&prime;-methyltransferase",,
1084,Os04g0179700,3,hypo - Azucena (CHG context) - genes | hypo - Azucena (CHH context) - Upstream | AZU_Expressed_genes,"9-beta-pimara-7, 15-diene synthase, Momilactone phytoalexins biosynthesis, Defense response",,,LOC_Os04g10060.1,LOC_Os04g10060,,,,
1085,Os04g0196200,3,hypo - Azucena (CHH context) - genes | hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,"Acetyl-serotonin methyltransferase, Melatonin biosynthesis",,,LOC_Os04g11970.1,LOC_Os04g11970,,acetylserotonin <em>O</em>-methyltransferase,,serotonin and melatonin biosynthesis I // serotonin and melatonin biosynthesis II
1086,Os04g0212200,3,hyper - BGI (CG context) - genes | hypo - Azucena (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream,Similar to protein binding protein.,,,LOC_Os04g13470.1,LOC_Os04g13470,,,,
1087,Os04g0275100,3,hypo - Azucena (CG context) - genes | hypo - BGI (CG context) - genes | hypo - Azucena (CHH context) - Upstream,Serine/threonine protein kinase-related domain containing protein.,,,LOC_Os04g20680.1,LOC_Os04g20680,,,,
1088,Os04g0275950,3,hypo - Azucena (CHG context) - genes | hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,"LOC_Os04g20749.1,LOC_Os04g20749.2",LOC_Os04g20749,,,,
1089,Os04g0304000,3,hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Similar to OSIGBa0092O07.4 protein.,,,LOC_Os04g23849.1,LOC_Os04g23849,,,,
1090,Os04g0304200,3,hypo - Azucena (CHH context) - genes | hypo - Azucena (CHG context) - Upstream | hyper - BGI (CHH context) - Upstream,Similar to Nonphototropic hypocotyl protein 1 (EC 2.7.1.37) (Phototropin).,,,"LOC_Os04g23890.1,LOC_Os04g23890.2,LOC_Os04g23890.3,LOC_Os04g23890.4",LOC_Os04g23890,,,,
1091,Os04g0387300,3,hypo - Azucena (CHH context) - genes | hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes,Similar to OSIGBa0075F02.1 protein.,,,LOC_Os04g31790.1,LOC_Os04g31790,,,,
1092,Os04g0417800,3,hypo - BGI (CHH context) - genes | hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream,WD40 repeat-like domain containing protein.,,,LOC_Os04g34080.1,LOC_Os04g34080,,,,
1093,Os04g0456900,3,hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream,Similar to H0523F07.9 protein.,,,LOC_Os04g38400.1,LOC_Os04g38400,EIL,,,
1094,Os04g0581000,3,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream,"Salicylic acid hydroxylase 2, Disease resistance, SA homeostasis",,,LOC_Os04g49194.1,LOC_Os04g49194,,flavanone 3-dioxygenase,,flavonoid biosynthesis (in equisetum) // flavonoid biosynthesis
1095,Os04g0607400,3,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - genes,Conserved hypothetical protein.,,,"LOC_Os04g51809.1,LOC_Os04g51809.2,LOC_Os04g51809.3",LOC_Os04g51809,,,,
1096,Os04g0626700,3,hypo - Azucena (CHG context) - genes | hypo - BGI (CHH context) - genes | hyper - BGI (CHH context) - genes,Similar to OSIGBa0117N13.2 protein.,,,LOC_Os04g53520.1,LOC_Os04g53520,,,,
1097,Os04g0628600,3,hypo - Azucena (CHH context) - genes | hypo - BGI (CHG context) - genes | hypo - BGI (CHH context) - genes,Conserved hypothetical protein.,,,LOC_Os04g53670.1,LOC_Os04g53670,,,,
1098,Os04g0645200,3,hyper - Azucena (CHG context) - Upstream | hyper - Azucena (CHH context) - Upstream | BGI_Expressed_genes,VQ domain containing protein.,,,LOC_Os04g55240.1,LOC_Os04g55240,,,,
1099,Os04g0669100,3,hypo - BGI (CG context) - Upstream | hypo - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os04g57330.1,LOC_Os04g57330,,,,
1100,Os04g0688200,3,hypo - Azucena (CHH context) - Upstream | hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Similar to Peroxidase (EC 1.11.1.7).,,,LOC_Os04g59160.1,LOC_Os04g59160,,peroxidase,,
1101,Os04g0688500,3,hypo - Azucena (CG context) - Upstream | AZU_Expressed_genes | BGI_Expressed_genes,Peroxidase (EC 1.11.1.7).,,,LOC_Os04g59200.1,LOC_Os04g59200,,peroxidase,,
1102,Os05g0113900,3,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream,Similar to Histone H2A.,,,LOC_Os05g02300.1,LOC_Os05g02300,,,,
1103,Os05g0121100,3,hyper - BGI (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream,Conserved hypothetical protein.,,,None,None,,,,
1104,Os05g0151000,3,hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Similar to DNA-directed RNA polymerase.,,,LOC_Os05g05860.1,LOC_Os05g05860,,,,
1105,Os05g0192100,3,hypo - Azucena (CHG context) - genes | hypo - BGI (CG context) - Upstream | hypo - BGI (CHG context) - Upstream,Similar to Stem 28 kDa glycoprotein.,,,LOC_Os05g10370.1,LOC_Os05g10370,,acid phosphatase,,phosphate acquisition
1106,Os05g0195000,3,hypo - Azucena (CHH context) - genes | hypo - Azucena (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream,Non-protein coding transcript.,,,None,None,,,,
1107,Os05g0219900,3,hypo - Azucena (CG context) - Upstream | AZU_Expressed_genes | BGI_Expressed_genes,C4-dicarboxylate transporter/malic acid transport protein family protein.,,,LOC_Os05g13320.1,LOC_Os05g13320,,,,
1108,Os05g0256100,3,hyper - Azucena (CG context) - genes | hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream,Similar to SHR5-receptor-like kinase (Fragment).,,,LOC_Os05g16670.2,LOC_Os05g16670,,,,
1109,Os05g0268500,3,hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream,Similar to Serine carboxypeptidase 2.,,,"LOC_Os05g18604.1,LOC_Os05g18604.2,LOC_Os05g18604.3,LOC_Os05g18604.4,LOC_Os05g18604.5,LOC_Os05g18604.6",LOC_Os05g18604,,,,
1110,Os05g0317200,3,hypo - BGI (CG context) - genes | hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,AMP-dependent synthetase and ligase domain containing protein.,,,"LOC_Os05g25310.1,LOC_Os05g25310.2",LOC_Os05g25310,,long-chain-fatty-acid&mdash;CoA ligase // long-chain-fatty-acid&mdash;CoA ligase // long-chain-fatty-acid&mdash;CoA ligase,,cutin biosynthesis // suberin monomers biosynthesis // stearate biosynthesis II (bacteria and plants) // sporopollenin precursors biosynthesis // phosphatidylcholine acyl editing // long-chain fatty acid activation // palmitate biosynthesis II (type II fatty acid synthase) // palmitate biosynthesis III // superpathway of fatty acid biosynthesis II (plant) // oleate biosynthesis I (plants)
1111,Os05g0354075,3,hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os05g28590.1,LOC_Os05g28590,,,,
1112,Os05g0370900,3,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes | hyper - Azucena (CG context) - Upstream,Conserved hypothetical protein.,,,"LOC_Os05g30770.1,LOC_Os05g30780.1",LOC_Os05g30770,,dehydropreakuammicine esterase,,
1113,Os05g0376600,3,hypo - Azucena (CHH context) - genes | hypo - BGI (CHH context) - genes | hyper - BGI (CG context) - Upstream,BRCT domain containing protein.,,,LOC_Os05g31254.1,LOC_Os05g31254,,,,
1114,Os05g0386000,3,hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream,Similar to Root determined nodulation 1.,,,LOC_Os05g32060.1,LOC_Os05g32060,,hydroxyproline <em>O</em>-arabinosyltransferase,,
1115,Os05g0386100,3,hypo - BGI (CHH context) - genes | hypo - BGI (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream,,,,,,,,,
1116,Os05g0405000,3,hyper - Azucena (CG context) - genes | hypo - Azucena (CG context) - genes | hypo - Azucena (CHH context) - genes,"Chloroplastic pyruvate orthophosphate dikinase (PPDK, EC 2.7.9.1), Starch metabolism and structure",,,"LOC_Os05g33570.1,LOC_Os05g33570.2",LOC_Os05g33570,,"pyruvate, phosphate dikinase",,
1117,Os05g0421450,3,hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream | AZU_Expressed_genes,Hypothetical protein.,,,None,None,,,,
1118,Os05g0421600,3,hypo - Azucena (CHG context) - Upstream | hypo - BGI (CHH context) - Upstream | AZU_Expressed_genes,No apical meristem (NAM) protein domain containing protein.,,,"LOC_Os05g34830.1,LOC_Os05g34830.2,LOC_Os05g34830.3",LOC_Os05g34830,NAC,,,
1119,Os05g0505075,3,hyper - BGI (CG context) - genes | hyper - BGI (CHG context) - genes | hypo - BGI (CHH context) - genes,Non-protein coding transcript.,,,None,None,,,,
1120,Os05g0524575,3,hypo - BGI (CHH context) - genes | AZU_Expressed_genes | BGI_Expressed_genes,,,,,,,,,
1121,Os05g0526900,3,hypo - BGI (CHG context) - Upstream | AZU_Expressed_genes | BGI_Expressed_genes,UDP-glucuronosyl/UDP-glucosyltransferase family protein.,,,LOC_Os05g45090.1,LOC_Os05g45090,,2.4.1 -- Hexosyltransferases // 2.4.1 -- Hexosyltransferases,,luteolinidin 5-<i>O</i>-glucoside biosynthesis // apigeninidin 5-<i>O</i>-glucoside biosynthesis
1122,Os05g0530300,3,hyper - Azucena (CG context) - genes | hyper - BGI (CG context) - genes | hypo - Azucena (CHH context) - Upstream,Conserved hypothetical protein.,,,LOC_Os05g45400.1,LOC_Os05g45400,,,,
1123,Os05g0530350,3,hyper - Azucena (CG context) - genes | hyper - BGI (CG context) - genes | hypo - Azucena (CHH context) - Upstream,,,,,,,,,
1124,Os05g0539800,3,hyper - Azucena (CG context) - Upstream | hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,Protein of unknown function DUF778 family protein.,,,"LOC_Os05g46240.1,LOC_Os05g46240.2,LOC_Os05g46240.3,LOC_Os05g46240.4",LOC_Os05g46240,,,,
1125,Os05g0543300,3,hypo - Azucena (CHH context) - Upstream | hyper - Azucena (CHH context) - Upstream | hypo - BGI (CG context) - Upstream,"WD40 repeat, region domain containing protein.",,,LOC_Os05g46570.1,LOC_Os05g46570,,,,
1126,Os05g0564601,3,hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream | hyper - BGI (CHG context) - Upstream,Similar to predicted protein.,,,None,None,,,,
1127,Os06g0102800,3,hypo - BGI (CHH context) - genes | hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream,SNF2-related domain containing protein.,,,LOC_Os06g01320.1,LOC_Os06g01320,,,,
1128,Os06g0146800,3,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream | BGI_Expressed_genes,Conserved hypothetical protein.,,,LOC_Os06g05420.1,LOC_Os06g05420,,,,
1129,Os06g0151850,3,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream,Similar to predicted protein.,,,None,None,,,,
1130,Os06g0193400,3,hypo - Azucena (CHG context) - Upstream | hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream,"bHLH transcription factor, Tolerance to phosphate starvation",,,"LOC_Os06g09370.1,LOC_Os06g09370.2,LOC_Os06g09370.3",LOC_Os06g09370,bHLH,,,
1131,Os06g0200600,3,hypo - Azucena (CHH context) - genes | hyper - Azucena (CHH context) - genes | hypo - BGI (CHH context) - Upstream,Non-protein coding transcript.,,,LOC_Os06g09990.1,LOC_Os06g09990,,,,
1132,Os06g0215600,3,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream | BGI_Expressed_genes,Similar to Oxo-phytodienoic acid reductase.,,,LOC_Os06g11210.1,LOC_Os06g11210,,12-oxophytodienoate reductase,,jasmonic acid biosynthesis
1133,Os06g0246600,3,hypo - BGI (CHH context) - genes | hyper - Azucena (CHH context) - Upstream | hypo - BGI (CHG context) - Upstream,Similar to Glutamate receptor.,,,LOC_Os06g13730.1,LOC_Os06g13730,,,,
1134,Os06g0254700,3,hypo - Azucena (CHH context) - Upstream | hypo - BGI (CHH context) - Upstream | hyper - BGI (CHH context) - Upstream,"Caleosin-like peroxygenase, Response to abiotic stress",,,"LOC_Os06g14370.1,LOC_Os06g14370.2,LOC_Os06g14370.3,LOC_Os06g14370.4",LOC_Os06g14370,,plant seed peroxygenase,,
